Entity,Code,Year,Health expenditure (2010 int-$) (2010 int-$),Life expectancy at birth (years),Total population (Gapminder)
Uruguay,URY,2010,,76.61621951,3368786
Uruguay,URY,2011,,76.76426829,3380008
Uruguay,URY,2012,,76.90782927,3391428
Uruguay,URY,2013,,77.05141463,3403117
Uzbekistan,UZB,1800,,,1919159
Uzbekistan,UZB,1820,,,1919159
Uzbekistan,UZB,1950,,,6313997
Uzbekistan,UZB,1951,,,6461092
Uzbekistan,UZB,1952,,,6633911
Uzbekistan,UZB,1953,,,6826552
Uzbekistan,UZB,1954,,,7034674
Uzbekistan,UZB,1955,,,7255501
Uzbekistan,UZB,1956,,,7487907
Uzbekistan,UZB,1957,,,7732330
Uzbekistan,UZB,1958,,,7990524
Uzbekistan,UZB,1959,,,8265144
Uzbekistan,UZB,1960,,58.88553659,8558503
Uzbekistan,UZB,1961,,59.29753659,8871244
Uzbekistan,UZB,1962,,59.71302439,9201176
Uzbekistan,UZB,1963,,60.13002439,9542785
Uzbekistan,UZB,1964,,60.54653659,9888629
Uzbekistan,UZB,1965,,60.95704878,10233502
Uzbekistan,UZB,1966,,61.35758537,10574321
Uzbekistan,UZB,1967,,61.74412195,10912708
Uzbekistan,UZB,1968,,62.11117073,11253870
Uzbekistan,UZB,1969,,62.45621951,11605561
Uzbekistan,UZB,1970,,62.77426829,11972994
Uzbekistan,UZB,1971,,63.06180488,12358535
Uzbekistan,UZB,1972,,63.32034146,12759275
Uzbekistan,UZB,1973,,63.55587805,13168838
Uzbekistan,UZB,1974,,63.77487805,13578159
Uzbekistan,UZB,1975,,63.98787805,13980997
Uzbekistan,UZB,1976,,64.20780488,14374729
Uzbekistan,UZB,1977,,64.44268293,14762133
Uzbekistan,UZB,1978,,64.69802439,15148932
Uzbekistan,UZB,1979,,64.97390244,15543520
Uzbekistan,UZB,1980,,65.27239024,15951899
Uzbekistan,UZB,1981,,65.59260976,16375762
Uzbekistan,UZB,1982,,65.92212195,16812955
Uzbekistan,UZB,1983,,66.24392683,17260951
Uzbekistan,UZB,1984,,66.542,17715706
Uzbekistan,UZB,1985,,66.78521951,18174143
Uzbekistan,UZB,1986,,66.94243902,18634041
Uzbekistan,UZB,1987,,67.0025122,19095670
Uzbekistan,UZB,1988,,66.96834146,19561181
Uzbekistan,UZB,1989,,66.85190244,20033912
Uzbekistan,UZB,1990,,66.68417073,20515248
Uzbekistan,UZB,1991,,66.50626829,21005364
Uzbekistan,UZB,1992,,66.35926829,21500062
Uzbekistan,UZB,1993,,66.27226829,21990917
Uzbekistan,UZB,1994,,66.25880488,22466866
Uzbekistan,UZB,1995,,66.31682927,22919357
Uzbekistan,UZB,1996,,66.43178049,23347452
Uzbekistan,UZB,1997,,66.57112195,23751722
Uzbekistan,UZB,1998,,66.70878049,24127427
Uzbekistan,UZB,1999,,66.83331707,24469439
Uzbekistan,UZB,2000,,66.94078049,24775610
Uzbekistan,UZB,2001,,67.02926829,25042537
Uzbekistan,UZB,2002,,67.10836585,25275028
Uzbekistan,UZB,2003,,67.18660976,25489492
Uzbekistan,UZB,2004,,67.26502439,25708188
Uzbekistan,UZB,2005,,67.34704878,25947414
Uzbekistan,UZB,2006,,67.43514634,26213729
Uzbekistan,UZB,2007,,67.52970732,26503833
Uzbekistan,UZB,2008,,67.63217073,26811974
Uzbekistan,UZB,2009,,67.74202439,27128063
Uzbekistan,UZB,2010,,67.8587561,27444702
Uzbekistan,UZB,2011,,67.98039024,27760267
Uzbekistan,UZB,2012,,68.104,28077486
Uzbekistan,UZB,2013,,68.22758537,28398155
Vanuatu,VUT,1800,,,27791
Vanuatu,VUT,1820,,,27791
Vanuatu,VUT,1950,,,47695
Vanuatu,VUT,1951,,,48921
Vanuatu,VUT,1952,,,50295
Vanuatu,VUT,1953,,,51775
Vanuatu,VUT,1954,,,53326
Vanuatu,VUT,1955,,,54925
Vanuatu,VUT,1956,,,56565
Vanuatu,VUT,1957,,,58247
Vanuatu,VUT,1958,,,59984
Vanuatu,VUT,1959,,,61796
Vanuatu,VUT,1960,,46.4874878,63702
Vanuatu,VUT,1961,,47.08809756,65709
Vanuatu,VUT,1962,,47.68819512,67806
Vanuatu,VUT,1963,,48.28729268,69962
Vanuatu,VUT,1964,,48.88682927,72131
Vanuatu,VUT,1965,,49.48478049,74287
Vanuatu,VUT,1966,,50.08312195,76410
Vanuatu,VUT,1967,,50.68182927,78520
Vanuatu,VUT,1968,,51.28092683,80672
Vanuatu,VUT,1969,,51.87990244,82945
Vanuatu,VUT,1970,,52.47980488,85393
Vanuatu,VUT,1971,,53.07963415,88029
Vanuatu,VUT,1972,,53.67943902,90831
Vanuatu,VUT,1973,,54.27926829,93768
Vanuatu,VUT,1974,,54.87860976,96799
Vanuatu,VUT,1975,,55.47997561,99886
Vanuatu,VUT,1976,,56.08831707,103031
Vanuatu,VUT,1977,,56.70309756,106231
Vanuatu,VUT,1978,,57.32236585,109436
Vanuatu,VUT,1979,,57.93919512,112587
Vanuatu,VUT,1980,,58.54270732,115641
Vanuatu,VUT,1981,,59.12056098,118584
Vanuatu,VUT,1982,,59.66487805,121438
Vanuatu,VUT,1983,,60.17212195,124252
Vanuatu,VUT,1984,,60.64226829,127097
Vanuatu,VUT,1985,,61.08219512,130030
Vanuatu,VUT,1986,,61.50221951,133041
Vanuatu,VUT,1987,,61.91463415,136129
Vanuatu,VUT,1988,,62.3317561,139368
Vanuatu,VUT,1989,,62.75802439,142852
Vanuatu,VUT,1990,,63.19685366,146636
Vanuatu,VUT,1991,,63.64778049,150791
Vanuatu,VUT,1992,,64.10341463,155270
Vanuatu,VUT,1993,,64.55934146,159857
Vanuatu,VUT,1994,,65.01214634,164254
Vanuatu,VUT,1995,,65.45934146,168263
Vanuatu,VUT,1996,,65.8994878,171783
Vanuatu,VUT,1997,,66.33009756,174921
Vanuatu,VUT,1998,,66.75119512,177946
Vanuatu,VUT,1999,,67.15982927,181239
Vanuatu,VUT,2000,,67.555,185074
Vanuatu,VUT,2001,,67.93470732,189544
Vanuatu,VUT,2002,,68.29995122,194555
Vanuatu,VUT,2003,,68.65170732,199968
Vanuatu,VUT,2004,,68.99,205561
Vanuatu,VUT,2005,,69.31685366,211170
Vanuatu,VUT,2006,,69.6347561,216760
Vanuatu,VUT,2007,,69.94421951,222377
Vanuatu,VUT,2008,,70.24773171,228041
Vanuatu,VUT,2009,,70.54580488,233790
Vanuatu,VUT,2010,,70.83890244,239651
Vanuatu,VUT,2011,,71.12804878,245619
Vanuatu,VUT,2012,,71.41068293,251674
Vanuatu,VUT,2013,,71.68682927,257812
Venezuela,VEN,1800,,,718000
Venezuela,VEN,1820,,,718000
Venezuela,VEN,1850,,,1324000
Venezuela,VEN,1870,,,1653000
Venezuela,VEN,1871,,,1675000
Venezuela,VEN,1872,,,1699000
Venezuela,VEN,1873,,,1725000
Venezuela,VEN,1874,,,1753000
Venezuela,VEN,1875,,,1784000
Venezuela,VEN,1876,,,1816000
Venezuela,VEN,1877,,,1849000
Venezuela,VEN,1878,,,1883000
Venezuela,VEN,1879,,,1917000
Venezuela,VEN,1880,,,1952000
Venezuela,VEN,1881,,,1986000
Venezuela,VEN,1882,,,2019000
Venezuela,VEN,1883,,,2052000
Venezuela,VEN,1884,,,2083000
Venezuela,VEN,1885,,,2113000
Venezuela,VEN,1886,,,2129000
Venezuela,VEN,1887,,,2147000
Venezuela,VEN,1888,,,2173000
Venezuela,VEN,1889,,,2198000
Venezuela,VEN,1890,,,2224000
Venezuela,VEN,1891,,,2255000
Venezuela,VEN,1892,,,2285000
Venezuela,VEN,1893,,,2314000
Venezuela,VEN,1894,,,2346000
Venezuela,VEN,1895,,,2375000
Venezuela,VEN,1896,,,2408000
Venezuela,VEN,1897,,,2442000
Venezuela,VEN,1898,,,2475000
Venezuela,VEN,1899,,,2509000
Venezuela,VEN,1900,,,2542000
Venezuela,VEN,1901,,,2576000
Venezuela,VEN,1902,,,2609000
Venezuela,VEN,1903,,,2643000
Venezuela,VEN,1904,,,2690000
Venezuela,VEN,1905,,,2706000
Venezuela,VEN,1906,,,2720000
Venezuela,VEN,1907,,,2741000
Venezuela,VEN,1908,,,2761000
Venezuela,VEN,1909,,,2780000
Venezuela,VEN,1910,,,2805000
Venezuela,VEN,1911,,,2834000
Venezuela,VEN,1912,,,2856000
Venezuela,VEN,1913,,,2874000
Venezuela,VEN,1914,,,2899000
Venezuela,VEN,1915,,,2918000
Venezuela,VEN,1916,,,2929000
Venezuela,VEN,1917,,,2944000
Venezuela,VEN,1918,,,2958000
Venezuela,VEN,1919,,,2973000
Venezuela,VEN,1920,,,2992000
Venezuela,VEN,1921,,,3008000
Venezuela,VEN,1922,,,3025000
Venezuela,VEN,1923,,,3049000
Venezuela,VEN,1924,,,3077000
Venezuela,VEN,1925,,,3114000
Venezuela,VEN,1926,,,3152000
Venezuela,VEN,1927,,,3185000
Venezuela,VEN,1928,,,3221000
Venezuela,VEN,1929,,,3259000
Venezuela,VEN,1930,,,3300000
Venezuela,VEN,1931,,,3336000
Venezuela,VEN,1932,,,3368000
Venezuela,VEN,1933,,,3401000
Venezuela,VEN,1934,,,3431000
Venezuela,VEN,1935,,,3465000
Venezuela,VEN,1936,,,3510000
Venezuela,VEN,1937,,,3565000
Venezuela,VEN,1938,,,3623000
Venezuela,VEN,1939,,,3699000
Venezuela,VEN,1940,,,3784000
Venezuela,VEN,1941,,,3858000
Venezuela,VEN,1942,,,3934000
Venezuela,VEN,1943,,,4020000
Venezuela,VEN,1944,,,4114000
Venezuela,VEN,1945,,,4223000
Venezuela,VEN,1946,,,4347000
Venezuela,VEN,1947,,,4486000
Venezuela,VEN,1948,,,4656000
Venezuela,VEN,1949,,,4843000
Venezuela,VEN,1950,,,5093708
Venezuela,VEN,1951,,,5290182
Venezuela,VEN,1952,,,5504783
Venezuela,VEN,1953,,,5733449
Venezuela,VEN,1954,,,5972956
Venezuela,VEN,1955,,,6220929
Venezuela,VEN,1956,,,6475873
Venezuela,VEN,1957,,,6737137
Venezuela,VEN,1958,,,7004812
Venezuela,VEN,1959,,,7279562
Venezuela,VEN,1960,,59.52919512,7562108
Venezuela,VEN,1961,,60.1142439,7852680
Venezuela,VEN,1962,,60.6974878,8150542
Venezuela,VEN,1963,,61.27641463,8453781
Venezuela,VEN,1964,,61.84856098,8759890
Venezuela,VEN,1965,,62.41095122,9067485
Venezuela,VEN,1966,,62.96165854,9375646
Venezuela,VEN,1967,,63.49880488,9686071
Venezuela,VEN,1968,,64.019,10003238
Venezuela,VEN,1969,,64.51931707,10333268
Venezuela,VEN,1970,,64.99587805,10680678
Venezuela,VEN,1971,,65.4457561,11045959
Venezuela,VEN,1972,,65.86792683,11428022
Venezuela,VEN,1973,,66.26243902,11827681
Venezuela,VEN,1974,,66.6282439,12245478
Venezuela,VEN,1975,,66.96334146,12681017
Venezuela,VEN,1976,,67.26265854,13135849
Venezuela,VEN,1977,,67.52965854,13607958
Venezuela,VEN,1978,,67.7712439,14088961
Venezuela,VEN,1979,,67.99592683,14567680
Venezuela,VEN,1980,,68.21917073,15036273
Venezuela,VEN,1981,,68.45653659,15490555
Venezuela,VEN,1982,,68.71953659,15932973
Venezuela,VEN,1983,,69.01068293,16370463
Venezuela,VEN,1984,,69.32795122,16813481
Venezuela,VEN,1985,,69.66429268,17269324
Venezuela,VEN,1986,,70.00368293,17740108
Venezuela,VEN,1987,,70.32856098,18222505
Venezuela,VEN,1988,,70.62436585,18711830
Venezuela,VEN,1989,,70.88509756,19201096
Venezuela,VEN,1990,,71.10773171,19685177
Venezuela,VEN,1991,,71.2952439,20162745
Venezuela,VEN,1992,,71.45668293,20635233
Venezuela,VEN,1993,,71.60307317,21103592
Venezuela,VEN,1994,,71.73792683,21569680
Venezuela,VEN,1995,,71.86526829,22034909
Venezuela,VEN,1996,,71.98560976,22499248
Venezuela,VEN,1997,,72.09995122,22962221
Venezuela,VEN,1998,,72.21131707,23424338
Venezuela,VEN,1999,,72.32421951,23886213
Venezuela,VEN,2000,,72.44414634,24348304
Venezuela,VEN,2001,,72.57707317,24810691
Venezuela,VEN,2002,,72.72502439,25273336
Venezuela,VEN,2003,,72.88795122,25736393
Venezuela,VEN,2004,,73.06587805,26199994
Venezuela,VEN,2005,,73.25378049,26664122
Venezuela,VEN,2006,,73.44768293,27128721
Venezuela,VEN,2007,,73.63909756,27593427
Venezuela,VEN,2008,,73.82502439,28057485
Venezuela,VEN,2009,,74.0024878,28519913
Venezuela,VEN,2010,,74.17046341,28979857
Venezuela,VEN,2011,,74.33097561,29436891
Venezuela,VEN,2012,,74.4875122,29890694
Venezuela,VEN,2013,,74.64309756,30340637
Vietnam,VNM,1800,,,6551000
Vietnam,VNM,1820,,,6551000
Vietnam,VNM,1870,,,10528000
Vietnam,VNM,1913,,,19339000
Vietnam,VNM,1950,,,28264391
Vietnam,VNM,1951,,,28818993
Vietnam,VNM,1952,,,29403860
Vietnam,VNM,1953,,,30017460
Vietnam,VNM,1954,,,30659157
Vietnam,VNM,1955,,,31329210
Vietnam,VNM,1956,,,32028847
Vietnam,VNM,1957,,,32760191
Vietnam,VNM,1958,,,33526032
Vietnam,VNM,1959,,,34329446
Vietnam,VNM,1960,,59.06702439,35172657
Vietnam,VNM,1961,,59.74419512,36055820
Vietnam,VNM,1962,,60.41053659,36975957
Vietnam,VNM,1963,,61.04302439,37926503
Vietnam,VNM,1964,,61.60714634,38898597
Vietnam,VNM,1965,,61.99678049,39884879
Vietnam,VNM,1966,,62.08739024,40880598
Vietnam,VNM,1967,,61.84204878,41883842
Vietnam,VNM,1968,,61.29304878,42893258
Vietnam,VNM,1969,,60.52568293,43908540
Vietnam,VNM,1970,,59.73704878,44927973
Vietnam,VNM,1971,,59.1742439,45957991
Vietnam,VNM,1972,,59.02160976,46994771
Vietnam,VNM,1973,,59.38121951,48015047
Vietnam,VNM,1974,,60.25343902,48987973
Vietnam,VNM,1975,,61.53636585,49895731
Vietnam,VNM,1976,,63.04285366,50724015
Vietnam,VNM,1977,,64.52670732,51490844
Vietnam,VNM,1978,,65.79634146,52250324
Vietnam,VNM,1979,,66.7725122,53076862
Vietnam,VNM,1980,,67.43314634,54023152
Vietnam,VNM,1981,,67.82743902,55109176
Vietnam,VNM,1982,,68.08729268,56317461
Vietnam,VNM,1983,,68.32158537,57616926
Vietnam,VNM,1984,,68.56892683,58959045
Vietnam,VNM,1985,,68.85282927,60307305
Vietnam,VNM,1986,,69.17529268,61647642
Vietnam,VNM,1987,,69.51268293,62986915
Vietnam,VNM,1988,,69.84695122,64333357
Vietnam,VNM,1989,,70.17858537,65702500
Vietnam,VNM,1990,,70.51009756,67101583
Vietnam,VNM,1991,,70.8404878,68535628
Vietnam,VNM,1992,,71.17080488,69987617
Vietnam,VNM,1993,,71.49809756,71416812
Vietnam,VNM,1994,,71.82236585,72769366
Vietnam,VNM,1995,,72.14268293,74008073
Vietnam,VNM,1996,,72.45904878,75117209
Vietnam,VNM,1997,,72.76897561,76111109
Vietnam,VNM,1998,,73.06997561,77020331
Vietnam,VNM,1999,,73.35953659,77890899
Vietnam,VNM,2000,,73.63112195,78758010
Vietnam,VNM,2001,,73.87970732,79629676
Vietnam,VNM,2002,,74.1022439,80500625
Vietnam,VNM,2003,,74.2992439,81377056
Vietnam,VNM,2004,,74.4737561,82262996
Vietnam,VNM,2005,,74.62785366,83161145
Vietnam,VNM,2006,,74.76863415,84075580
Vietnam,VNM,2007,,74.90219512,85007447
Vietnam,VNM,2008,,75.03507317,85951912
Vietnam,VNM,2009,,75.1707561,86901173
Vietnam,VNM,2010,,75.31173171,87848445
Vietnam,VNM,2011,,75.45790244,88791996
Vietnam,VNM,2012,,75.60668293,89730274
Vietnam,VNM,2013,,75.7564878,90656550
Western Sahara,ESH,1800,,,2788
Western Sahara,ESH,1820,,,2788
Western Sahara,ESH,1950,,,13766
Western Sahara,ESH,1951,,,16066
Western Sahara,ESH,1952,,,17591
Western Sahara,ESH,1953,,,18754
Western Sahara,ESH,1954,,,19877
Western Sahara,ESH,1955,,,21197
